title|offer_type|desc|size|price|gradnja|adaptacija
STARA LJ.|trisobno|123 m2, 3-sobno, zgrajeno l. 1924, adaptirano l. 2012, 1/5 nad., Beethovnova ulica, v celoti opremljeno stanovanje,vsi p...|123,00 m2|1.500,00 €/mesec|1924|2012
STARA LJ.|dvoinpolsobno|130 m2, 2,5-sobno, adaptirano l. 2016, 130 m2 zemljišča, 2/3 nad., Oddamo posebno baročno stanovanje (130 m2), s pogledo...|130,00 m2|1.250,00 €/mesec|nan|2016
STARA LJ.|dvosobno|200,99 m2, 2-sobno, zgrajeno l. 1456, adaptirano l. 2017, 1. nad., oddamo. Cena: 2.500,00 EUR/mes|200,99 m2|2.500,00 €/mesec|1456|2017
STARA LJ., CENTER|garsonjera|20 m2, garsonjera, adaptirana l. 2019, 1/3 nad., oddam garsonjero na Ciril Metodovem trgu, 50 m od Prešernovega trga, od...|20,00 m2|350,00 €/mesec|nan|2019
STARA LJ., CENTER|dvoinpolsobno|80 m2, 2,5-sobno, adaptirano l. 2019, adaptirano l. 2019, P/1 nad., V Stari Ljubljani, na odlični, mirni lokaciji, z zun...|80,00 m2|990,00 €/mesec|nan|2019
STARA LJ., REBER|dvosobno|40 m2, 2-sobno, adaptirano l. 2018, 20 m2 zemljišča, 1/2 nad., opremljeno stanovanje v 1. nadstropju s souporabo atrija,...|40,00 m2|690,00 €/mesec|nan|2018
STARA LJ., REBER|trisobno|80 m2, 3-sobno, adaptirano l. 2018, 20 m2 zemljišča, P/2 nad., v celoti opremljeno stanovanje v pritličju in s souporabo...|80,00 m2|990,00 €/mesec|nan|2018
STEGNE|dvosobno|55 m2, 2-sobno, zgrajeno l. 2000, Opremljeno stanovanje v hiši z lastnim vhodom. Primerno za 1--2 osebi, oddamo. Cena: 5...|55,00 m2|550,00 €/mesec|2000|nan
STOŽICE|Soba|20 m2, soba, zgrajena l. 2008, pritličje, oddamo. Cena: cca 150,00 EUR/mes|20,00 m2|150,00 €/mesec|2008|nan
STOŽICE|garsonjera|24 m2, garsonjera, zgrajena l. 2008, 2/2 nad., Na mirni lokaciji, v bližini BS3, v novejšem vila bloku oddam svetlo opre...|24,00 m2|350,00 €/mesec|2008|nan
STOŽICE|dvoinpolsobno|69 m2, 2,5-sobno, zgrajeno l. 1976, adaptirano l. 2018, Kompletno opremljeno z vsemi priključki,pokrito parkirno mesto.E...|69,00 m2|550,00 €/mesec|1976|2018
STOŽICE|dvoinpolsobno|72,2 m2, 2,5-sobno, zgrajeno l. 2011, oddamo. Cena: 993,00 EUR/mes|72,20 m2|993,00 €/mesec|2011|nan
STOŽICE, HIPODROM|Soba|22 m2, soba, zgrajena l. 1985, 2/2 nad., Primerno za mlajše zaposlene in odrasle. Mirna lokacija ob Ljubljanskem hipodro...|22,00 m2|200,00 €/mesec|1985|nan
ŠENTVID|garsonjera|19 m2, garsonjera, zgrajena l. 1964, adaptirana l. 2000, 2/2 nad., Oddamo popolnoma opremljeno garsonjero. V ceno najema...|19,00 m2|320,00 €/mesec|1964|2000
ŠENTVID|garsonjera|26 m2, garsonjera, zgrajena l. 1975, adaptirana l. 2019, 2. nad., oddamo. Cena: 450,00 EUR/mes|26,00 m2|450,00 €/mesec|1975|2019
ŠENTVID|garsonjera|30 m2, garsonjera, adaptirana l. 2019, adaptirana l. 2019, P/3 nad., V prijetni mirni okolici oddamo popolnoma opremljen...|30,00 m2|450,00 €/mesec|nan|2019
ŠENTVID|garsonjera|30 m2, garsonjera, v stavbi zgrajeni l. 2003, garsonjera 30 m2, zastekljen balkon, obrnjen stran od Celovške ceste, pogl...|30,00 m2|500,00 €/mesec|2003|nan
ŠENTVID|enosobno|31 m2, 1-sobno, zgrajeno l. 2003, 1/4 nad., oddamo. Cena: 500,00 EUR/mes|31,00 m2|500,00 €/mesec|2003|nan
ŠENTVID|dvosobno|50 m2, 2-sobno, zgrajeno l. 2000, P/3 nad., CK, optika, v bližini infrastruktura, zagotovljeno parkiranje, oddamo. Cena:...|50,00 m2|500,00 €/mesec|2000|nan
ŠENTVID|dvosobno|55 m2, 2-sobno, adaptirano l. 2018, Opremljeno stanovanje, oddamo. Cena: 480,00 EUR/mes|55,00 m2|480,00 €/mesec|nan|2018
ŠENTVID|dvosobno|70 m2, 2-sobno, adaptirano l. 2008, P/2 nad., Oddamo 2-sobno stanovanje zaposleni samski osebi. Cena je po dogovoru, odd...|70,00 m2|400,00 €/mesec|nan|2008
ŠENTVID, LJ.|Soba|16 m2, soba, adaptirana l. 2019, adaptirana l. 2019, 1/2 nad., oddam enoposteljno sobo, oddamo. Cena: 395,00 EUR/mes|16,00 m2|395,00 €/mesec|nan|2019
ŠENTVID, NASPROTI KONČNE POSTAJE LPP ŠT. 1|dvoinpolsobno|60 m2, 2,5-sobno, zgrajeno l. 1970, adaptirano l. 2020, 800 m2 zemljišča, 2/2 nad., Oddamo dvema študentoma 2 sobi z dod...|60,00 m2|600,00 €/mesec|1970|2020
ŠMARTNO OB SAVI|štirisobno|110 m2, 4-sobno, zgrajeno l. 1980, adaptirano l. 2010, 80 m2 zemljišča, P/1 nad., Moderno stanovanje za družino ali posl...|110,00 m2|1.500,00 €/mesec|1980|2010
ŠTEPANJA VAS|Soba|17 m2, soba, zgrajena l. 1974, 4/4 nad., 17 m2, soba, adaptirano 2020, 4. nadstropje, oddamo sobo (primerno za 2 osebi)....|17,00 m2|230,00 €/mesec|1974|2020
ŠTEPANJSKO NASELJE|garsonjera|21 m2, garsonjera, zgrajena l. 1977, adaptirana l. 2020, P/5 nad., oddamo. Cena: 380,00 EUR/mes|21,00 m2|380,00 €/mesec|1977|2020
ŠTEPANJSKO NASELJE|garsonjera|28 m2, garsonjera, adaptirana l. 2014, 10/12 nad., opremljena, velika kopalnica, pralni stroj, klima. V bližini dovolj b...|28,00 m2|380,00 €/mesec|nan|2014
ŠTEPANJSKO NASELJE|trisobno|86 m2, 3-sobno, adaptirano l. 2017, pritličje, 3-sobno samo za študente, oddamo. Cena: 180,00 EUR/mes|86,00 m2|180,00 €/mesec|nan|2017
ŠTEPANJSKO NASELJE|Soba|130 m2, soba, zgrajena l. 2005, P/3 nad., Oddam v Ljubljani 130 m2 veliko stanovanje (4 sobe) s skupno kuhinjo, jedilnic...|130,00 m2|200,00 €/mesec|2005|nan
ŠTEPANJSKO NASELJE, DERGANČEVA ULICA|trisobno|70 m2, 3-sobno, zgrajeno l. 1965, 1/1 nad., Vsa infrastruktura v neposredni bližini, oddamo. Cena: 750,00 EUR/mes|70,00 m2|750,00 €/mesec|1965|nan
ŠTEPANJSKO NASELJE, JAKČEVA|garsonjera|28 m2, garsonjera, zgrajena l. 1978, 10/13 nad., vsi priklopi, oddamo. Cena: 370,00 EUR/mes|28,00 m2|370,00 €/mesec|1978|nan
ŠTEPANJSKO NASELJE, JAKČEVA ULICA 2|dvosobno|64 m2, 2-sobno, zgrajeno l. 1976, 12/13 nad., Zelo svetlo in po večini obnovljeno stanovanje v urejeni stavbi, oddamo. C...|64,00 m2|750,00 €/mesec|1976|nan
ŠTEPANJSKO NASELJE, POD GOLOVCEM|triinpolsobno|110 m2, 3,5-sobno, zgrajeno l. 1990, dupleks, zaželjeni mirni, skrbni, vljudni in izobraženi najemniki, fiksni kompletni...|110,00 m2|850,00 €/mesec|1990|nan
ŠTEPANJSKO NASELJE, POLONCE ČUDE 5, NAS.|Soba|16 m2, soba, zgrajena l. 1976, adaptirana l. 2016, 2/4 nad., Dve dvoposteljni sobi v trisobnem oddam komfortnem stanovan...|16,00 m2|200,00 €/mesec|1976|2016
TABOR, CENTER|garsonjera|25 m2, garsonjera, zgrajena l. 1966, adaptirana l. 2018, 4/5 nad., Sodobno opremljena garsonjera na mirni lokaciji v cen...|25,00 m2|550,00 €/mesec|1966|2018
TABOR, CENTER, SLOMŠKOVA ULICA|dvoinpolsobno|68 m2, 2,5-sobno, zgrajeno l. 1974, adaptirano l. 2019, pritličje, center ljubljana tabor slomškova 27, oddamo. Cena: 80...|68,00 m2|800,00 €/mesec|1974|2019
TACEN|trisobno|80 m2, 3-sobno, zgrajeno l. 1990, adaptirano l. 2020, polklet, oddamo. Cena: 680,00 EUR/mes|80,00 m2|680,00 €/mesec|1990|2020
TACEN|trisobno|80 m2, 3-sobno, zgrajeno l. 1973, adaptirano l. 2019, 1/1 nad., oddamo. Cena: 800,00 EUR/mes|80,00 m2|800,00 €/mesec|1973|2019
TOMAČEVO|garsonjera|27 m2, garsonjera, zgrajena l. 1990, 1. nad., Oddamo zaposleni samski osebi, ki ne kadi in je slovenski državljan. V cen...|27,00 m2|350,00 €/mesec|1990|nan
TRNOVO|Soba|14 m2, soba, zgrajena l. 1964, adaptirana l. 2020, 250 m2 zemljišča, 2/2 nad., sobo 14 m2,na mirni lokaciji v LJ-trnovo,...|14,00 m2|240,00 €/mesec|1964|2020
TRNOVO|Soba|16 m2, soba, zgrajena l. 1985, P/2 nad., oddamo opremljeno sobo s souporabo kopalnice in kuhinje študentom. Internet, pr...|16,00 m2|240,00 €/mesec|1985|nan
TRNOVO|Soba|18 m2, soba, zgrajena l. 2003, 1/1 nad., Soba v hiši s souporabo kuhinje in kopalnice. 18 m2. Trnovo, oddamo. Cena: cca ...|18,00 m2|260,00 €/mesec|2003|nan
TRNOVO|garsonjera|30 m2, garsonjera, zgrajena l. 1984, adaptirana l. 2020, 6/8 nad., Prenovljena opremljena garsonjera za 1-2 osebi, južna...|30,00 m2|500,00 €/mesec|1984|2020
TRNOVO|garsonjera|30 m2, garsonjera, zgrajena l. 1985, adaptirana l. 2020, 1/8 nad., TRNOVO 30 m2, garsonjera, zgrajena l. 1985 in obnovlj...|30,00 m2|500,00 €/mesec|1985|2020
TRNOVO|garsonjera|35 m2, garsonjera, zgrajena l. 1981, 3/7 nad., neposredna bližina centra, parkirišče, dvigalo, bicikeLJ, oddamo. Cena: 5...|35,00 m2|500,00 €/mesec|1981|nan
TRNOVO|garsonjera|40 m2, garsonjera, zgrajena l. 1983, 2. nad., oddamo. Cena: 550,00 EUR/mes|40,00 m2|550,00 €/mesec|1983|nan
TRNOVO|enoinpolsobno|45 m2, 1,5-sobno, zgrajeno l. 2008, P/1 nad., oddamo. Cena: 600,00 EUR/mes|45,00 m2|600,00 €/mesec|2008|nan
TRNOVO|enoinpolsobno|50 m2, 1,5-sobno, zgrajeno l. 2005, 1/3 nad., sodobno, sončno, v bližini centra, obvoznice in PST, oddamo. Cena: 790,00 ...|50,00 m2|790,00 €/mesec|2005|nan
TRNOVO|dvosobno|54,1 m2, 2-sobno, zgrajeno l. 1997, 1. nad., oddamo. Cena: 650,00 EUR/mes|54,10 m2|650,00 €/mesec|1997|nan
TRNOVO|dvosobno|55 m2, 2-sobno, zgrajeno l. 1995, oddamo. Cena: 640,00 EUR/mes|55,00 m2|640,00 €/mesec|1995|nan
TRNOVO|enosobno|55,1 m2, 1-sobno, zgrajeno l. 2018, 1. nad., oddamo. Cena: 750,00 EUR/mes|55,10 m2|750,00 €/mesec|2018|nan
TRNOVO|dvosobno|56 m2, 2-sobno, zgrajeno l. 2017, oddamo. Cena: 800,00 EUR/mes|56,00 m2|800,00 €/mesec|2017|nan
TRNOVO|dvosobno|58,2 m2, 2-sobno, zgrajeno l. 1984, 3. nad., Lepo urejeno in opremljeno stanovanje, na zelo iskani lokaciji, bližina cel...|58,20 m2|670,00 €/mesec|1984|nan
TRNOVO|dvosobno|59,9 m2, 2-sobno, zgrajeno l. 1981, 2. nad., oddamo. Cena: 750,00 EUR/mes|59,90 m2|750,00 €/mesec|1981|nan
TRNOVO|trisobno|60 m2, 3-sobno, poslovni apartma, v stavbi zgrajeni l. 2010, adaptirano l. 2020, 400 m2 zemljišča, 1/1 nad., Odamo popol...|60,00 m2|900,00 €/mesec|2010|2020
TRNOVO|dvosobno|60 m2, 2-sobno, adaptirano l. 2012, pritličje, Stanovanje je veliko 60 kvadratnih metrov. Nahaja se v pritličju večstano...|60,00 m2|600,00 €/mesec|nan|2012
TRNOVO|dvosobno|70 m2, 2-sobno, zgrajeno l. 2005, 2/3 nad., oddamo. Cena: 700,00 EUR/mes|70,00 m2|700,00 €/mesec|2005|nan
TRNOVO|trisobno|71,1 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2013, 3/3 nad., Kolezija, 71 m2, 3-sobno, zgrajeno l. 1968, adaptirano...|71,10 m2|900,00 €/mesec|1968|2013
TRNOVO|dvosobno|78,7 m2, 2-sobno, zgrajeno l. 2005, adaptirano l. 2019, 3/3 nad., lastniško parkirno mesto v garaži, prostorno, opremlje...|78,70 m2|1.000,00 €/mesec|2005|2019
TRNOVO|dvosobno|80 m2, 2-sobno, zgrajeno l. 1957, adaptirano l. 2016, VP/1 nad., na odlični lokaciji v Trnovem - 5 min hoje do centra me...|80,00 m2|800,00 €/mesec|1957|2016
TRNOVO|dvosobno|80 m2, 2-sobno, zgrajeno l. 1957, adaptirano l. 2016, 1/1 nad., na odlični lokaciji v Trnovem - 5 min hoje do centra mes...|80,00 m2|800,00 €/mesec|1957|2016
TRNOVO|triinpolsobno|80,6 m2, 3,5-sobno, zgrajeno l. 1983, 2/9 nad., 75,4 m2, 3,5-sobno (3,8 m2 balkon), dvigalo 2. nad., kopalnica in WC sta...|80,60 m2|900,00 €/mesec|1983|nan
TRNOVO|trisobno|81,8 m2, 3-sobno, zgrajeno l. 1983, oddamo. Cena: 1.200,00 EUR/mes|81,80 m2|1.200,00 €/mesec|1983|nan
TRNOVO|trisobno|84 m2, 3-sobno, zgrajeno l. 1983, adaptirano l. 2005, 7/8 nad., 3-sobno stanovanje, Ljubljana - Trnovo, zgrajeno l. 1983...|84,00 m2|1.200,00 €/mesec|1983|2005
TRNOVO|trisobno|84 m2, 3-sobno, zgrajeno l. 1983, 7/8 nad., oddaja, 3 sobno stanovanje, 7. nadstropje, Vogelna ulica 6, Trnovo, oddamo. ...|84,00 m2|1.200,00 €/mesec|1983|nan
TRNOVO|Drugo|94 m2, stanovanje, zgrajeno l. 1956, 1/2 nad., V Trnovem, v Ljubljani oddamo enoposteljno sobo v večjem 4 sobnem stanova...|94,00 m2|220,00 €/mesec|1956|nan
TRNOVO, CENTER|garsonjera|34 m2, garsonjera, v stavbi zgrajeni l. 1984, adaptirana l. 2020, 4/8 nad., mirna lokacija, panoramska okna in balkon so...|34,00 m2|570,00 €/mesec|1984|2020
TRNOVO, CENTER|garsonjera|34 m2, garsonjera, v stavbi zgrajeni l. 1984, 4/8 nad., Trnovo, bližina centra, takoj za Eiprovo, 34 m2, novoopremljena ...|34,00 m2|550,00 €/mesec|1984|nan
TRNOVO, LJ.|garsonjera|33 m2, garsonjera, zgrajena l. 1964, adaptirana l. 2017, 120 m2 zemljišča, P/3 nad., sodobno opremljena s prekrasnim vrt...|33,00 m2|500,00 €/mesec|1964|2017
TRNOVO, LJ.|trisobno|75 m2, 3-sobno, zgrajeno l. 2016, 2/2 nad., S 15.10 se bo sprostilo stanovanje. Od centra je oddaljeno 4km. V blizini se...|75,00 m2|850,00 €/mesec|2016|nan
TRNOVO, NAJLEPŠI DEL|enosobno|29 m2, 1-sobno, zgrajeno l. 1973, adaptirano l. 2019, pritličje, na izjemni lokaciji, se nahaja izredno funkcionalna, pr...|29,00 m2|550,00 €/mesec|1973|2019
TRNOVO, OB PARTIZANU|dvosobno|60 m2, 2-sobno, zgrajeno l. 1979, adaptirano l. 2012, 2/7 nad., Oddam popolnoma opremljeno stanovanje s kletjo in pogled...|60,00 m2|750,00 €/mesec|1979|2012
TRNOVO, RIHARJEVA ULICA|garsonjera|25 m2, garsonjera, zgrajena l. 1969, adaptirana l. 2010, VP/3 nad., Stanovanje se nahaja v bloku, opremljeno, balkon, so...|25,00 m2|390,00 €/mesec|1969|2010
TRNOVO, TRNOVSKA VRATA|enoinpolsobno|45 m2, 1,5-sobno, zgrajeno l. 2005, 1/3 nad., Stanovanje je 10 min hoje od strogega centra in ima 45 m2. Pred blokom je ...|45,00 m2|800,00 €/mesec|2005|nan
TRNOVO, TRNOVSKI PRISTAN 12|Soba|12 m2, soba, zgrajena l. 1985, oddamo. Cena: 235,00 EUR/mes|12,00 m2|235,00 €/mesec|1985|nan
TRNOVO, ZIHERLOVA UL.|enosobno|40,54 m2, 1-sobno, zgrajeno l. 1980, adaptirano l. 2010, 7/7 nad., Varno stanovanje z lepim razgledom, ob centru mesta, ...|40,54 m2|500,00 €/mesec|1980|2010
TRNOVO, ZIHERLOVA ULICA|dvosobno|54 m2, 2-sobno, adaptirano l. 2017, 1/4 nad., Popolnoma opremljeno in oskrbovano dvosobno stanovanje z privatnim parkiri...|54,00 m2|850,00 €/mesec|nan|2017
VEVČE|enoinpolsobno|30 m2, 1,5-sobno, adaptirano l. 2013, 3/4 nad., oddamo. Cena: 350,00 EUR/mes|30,00 m2|350,00 €/mesec|nan|2013
VIŽMARJE|Soba|15 m2, soba, zgrajena l. 2012, 2/2 nad., svetlo moderno opremljeno sobo v lepem stanovanju primerno za mlado zaposleno ž...|15,00 m2|200,00 €/mesec|2012|nan
VIŽMARJE|Soba|16 m2, soba, adaptirana l. 2010, pritličje, Oddam enoposteljno sobo študentki souporaba kuhinje,kopalnice s še tremi dek...|16,00 m2|200,00 €/mesec|nan|2010
VIŽMARJE|Soba|18 m2, soba, zgrajena l. 1990, adaptirana l. 2018, 500 m2 zemljišča, Študentki/ študentu oz. mlajši zaposleni ženski/moš...|18,00 m2|145,00 €/mesec|1990|2018
VIŽMARJE|dvoinpolsobno|78,9 m2, 2,5-sobno, zgrajeno l. 2007, adaptirano l. 2018, 3/3 nad., oddamo. Cena: 720,00 EUR/mes|78,90 m2|720,00 €/mesec|2007|2018
VIŽMARJE|dvoinpolsobno|78,9 m2, 2,5-sobno, zgrajeno l. 2006, adaptirano l. 2018, 3/3 nad., 2,5-sobno stanovanje, Ljubljana Vižmarje, zgrajeno l...|78,90 m2|720,00 €/mesec|2006|2018
VIŽMARJE|dvoinpolsobno|79 m2, 2,5-sobno, zgrajeno l. 2007, adaptirano l. 2018, 3/3 nad., novejše svetlo stanovanje, mirna okolica, podzemna gar...|79,00 m2|720,00 €/mesec|2007|2018
VIŽMARJE|štirisobno|108 m2, 4-sobno, zgrajeno l. 1917, 2/2 nad., Večje, sodobno opremljeno stanovanje, ki se nahaja v manjši in novejši posl...|108,00 m2|1.500,00 €/mesec|1917|nan
VIŽMARJE|štirisobno|149,8 m2, 4-sobno, zgrajeno l. 2017, 2/2 nad., oddamo. Cena: 1.500,00 EUR/mes|149,80 m2|1.500,00 €/mesec|2017|nan
VIŽMARJE|štirisobno|150 m2, 4-sobno, zgrajeno l. 2018, 2/2 nad., zelo lepo, klimatizirano, novo stanovanje z večjim balkonom in dvema parkir...|150,00 m2|1.500,00 €/mesec|2018|nan
VIŽMARJE, CESTA NA PREVOJE, LJ.|enosobno|48 m2, 1-sobno, zgrajeno l. 2006, K/2 nad., Prostorno stanovanje V KLETI večstan. dvojčka. Neopremljeno, z shrambo (6 m2...|48,00 m2|350,00 €/mesec|2006|nan
VODMAT|garsonjera|28 m2, garsonjera, v stavbi zgrajeni l. 1967, adaptirana l. 2019, 13/13 nad., Adaptirano in moderno opremljeno, atraktiv...|28,00 m2|550,00 €/mesec|1967|2019
VODMAT|garsonjera|42 m2, garsonjera, zgrajena l. 2008, adaptirana l. 2015, 2/3 nad., oddamo. Cena: 600,00 EUR/mes|42,00 m2|600,00 €/mesec|2008|2015
VRHOVCI|enosobno|27 m2, 1-sobno, zgrajeno l. 2000, adaptirano l. 2020, 1/1 nad., Oddamo manjše stanovanje v hiši na Vrhovcih z lastnim vh...|27,00 m2|380,00 €/mesec|2000|2020
VRHOVCI|Soba|30 m2, soba, zgrajena l. 1980, adaptirana l. 2017, 40 m2 zemljišča, P/2 nad., Oddamo dve sobi v dvosobnem stanovanju. Pr...|30,00 m2|250,00 €/mesec|1980|2017
VRHOVCI|dvosobno|47 m2, 2-sobno, adaptirano l. 2015, 1/1 nad., 2 sobno stanovanje v hiši - Vrhovci, oddamo. Cena: 550,00 EUR/mes|47,00 m2|550,00 €/mesec|nan|2015
VRHOVCI|dvosobno|70 m2, 2-sobno, zgrajeno l. 1954, adaptirano l. 2005, mansarda, oddam stanovanje eni ženski osebi, oddamo. Cena: cca 400...|70,00 m2|400,00 €/mesec|1954|2005
ZALOG|garsonjera|28 m2, garsonjera, zgrajena l. 2019, 1/1 nad., Novo stanovanje, zasebno parkirisce, balkon, oddamo. Cena: 400,00 EUR/mes...|28,00 m2|400,00 €/mesec|2019|nan
ZELENA JAMA|Soba|25 m2, soba, zgrajena l. 1950, adaptirana l. 2010, P+1, Študentki(-kama) ddamo sobo v stanovanju večstanovanjske hiše, o...|25,00 m2|250,00 €/mesec|1950|2010
ZELENA JAMA|garsonjera|28,5 m2, garsonjera, zgrajena l. 2009, oddamo. Cena: 460,00 EUR/mes|28,50 m2|460,00 €/mesec|2009|nan
ZELENA JAMA|garsonjera|36 m2, garsonjera, zgrajena l. 1910, adaptirana l. 2012, visoko pritličje, oddamo. Cena: 420,00 EUR/mes|36,00 m2|420,00 €/mesec|1910|2012
ZELENA JAMA|štirisobno|142,3 m2, 4-sobno, zgrajeno l. 2004, 3. nad., oddamo. Cena: 2.500,00 EUR/mes|142,30 m2|2.500,00 €/mesec|2004|nan
ZELENA JAMA, ŠE NEVSELJENO|štirisobno|122 m2, 4-sobno, zgrajeno l. 2020, 100 m2 zemljišča, pritličje, Izjemno luksuzno 4-sobno stanovanje na odlični lokaciji ...|122,00 m2|1.450,00 €/mesec|2020|nan
ZG. KAŠELJ|enoinpolsobno|45 m2, 1,5-sobno, zgrajeno l. 2019, 60 m2 zemljišča, 2/3 nad., Stanovanje se nahaja v večstanovanjski stavbi, opremljeni...|45,00 m2|650,00 €/mesec|2019|nan
ZG. ŠIŠKA|Soba|7 m2, soba, zgrajena l. 1980, 3/11 nad., oddamo enoposteljno sobo zgornja šiška, oddamo. Cena: 230,00 EUR/mes|7,00 m2|230,00 €/mesec|1980|nan
ZG. ŠIŠKA|Soba|11 m2, soba, zgrajena l. 1949, 80 m2 zemljišča, 3/3 nad., Sobo na Litostrojski Cesti z velikim privatnim balkonom, s sou...|11,00 m2|290,00 €/mesec|1949|nan
ZG. ŠIŠKA|Soba|12 m2, soba, v stavbi zgrajeni l. 1980, adaptirana l. 2020, 55 m2 zemljišča, pritličje, Oddam prijetno SOBO v dvosobnem ...|12,00 m2|210,00 €/mesec|1980|2020
ZG. ŠIŠKA|Soba|20 m2, soba, zgrajena l. 1975, adaptirana l. 2013, v ceno so vključeni vsi stroški, tudi wifi. oddam sobe za eno ali več...|20,00 m2|360,00 €/mesec|1975|2013
ZG. ŠIŠKA|Soba|20 m2, soba, zgrajena l. 1956, adaptirana l. 2017, 2/4 nad., ena soba v trosobenm stanovanju s souprabo kuhinje,koplanic...|20,00 m2|300,00 €/mesec|1956|2017
ZG. ŠIŠKA|dvoinpolsobno|56 m2, 2,5-sobno, zgrajeno l. 1964, 3/4 nad., svetlo stanovanje na odlični mikro in makro lokaciji, ki s simbiozo različ...|56,00 m2|750,00 €/mesec|1964|nan
ZG. ŠIŠKA|trisobno|56 m2, 3-sobno, zgrajeno l. 1963, adaptirano l. 2018, 4/5 nad., V celoti opremljeno svetlo, prostorno stanovanje, v vzdr...|56,00 m2|590,00 €/mesec|1963|2018
ZG. ŠIŠKA|trisobno|73,4 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2010, 10/10 nad., oddamo. Cena: 750,00 EUR/mes|73,40 m2|750,00 €/mesec|1968|2010
ZG. ŠIŠKA, - SLOVENIJA AVTO|dvoinpolsobno|67 m2, 2,5-sobno, adaptirano l. 2019, 9/11 nad., mirno in sončno stanovanje, z lepim odprtim razgledom, kompletno prenov...|67,00 m2|890,00 €/mesec|nan|2019
ZG. ŠIŠKA, BLIZU KOSEŠKE TRŽNICE|trisobno|72 m2, 3-sobno, zgrajeno l. 1975, adaptirano l. 2019, P/3 nad., Oddam opremljeno atrijsko stanovanje na Adamičevi v bliž...|72,00 m2|700,00 €/mesec|1975|2019
ZG. ŠIŠKA, CELOVŠKA CESTA 189|dvosobno|47,1 m2, 2-sobno, zgrajeno l. 1974, adaptirano l. 2002, 13/14 nad., z vsemi priključki in balkonom, opremljeno in lepo o...|47,10 m2|600,00 €/mesec|1974|2002
ZG. ŠIŠKA, LJ.|Soba|12 m2, soba, zgrajena l. 1965, adaptirana l. 2010, 2/8 nad., Souporaba kuhinje, kopalnice, Wc v dvosobnem stanovanju sta...|12,00 m2|260,00 €/mesec|1965|2010
ZG. ŠIŠKA, LJ.|trisobno|74,4 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2017, 8/8 nad., primerno za par, oddamo. Cena: 650,00 EUR/mes|74,40 m2|650,00 €/mesec|1972|2017
ZG. ŠIŠKA, RAŠIŠKA ULICA|trisobno|70 m2, 3-sobno, zgrajeno l. 1970, 2/4 nad., oddamo. Cena: 830,00 EUR/mes|70,00 m2|830,00 €/mesec|1970|nan
ZUPANČIČEVA JAMA|garsonjera|25 m2, garsonjera, zgrajena l. 1968, adaptirana l. 2005, 2/4 nad., LJ, ZUPANČIČEVA JAMA, 24,6 m2, garsonjera v bloku zgr...|25,00 m2|400,00 €/mesec|1968|2005
ZUPANČIČEVA JAMA|enosobno|34 m2, 1-sobno, adaptirano l. 2015, P/3 nad., Mirno naselje, do glavne bus in želez. postaje 7 minut hoje, pritličje, sa...|34,00 m2|500,00 €/mesec|nan|2015
ZUPANČIČEVA JAMA|enosobno|36 m2, 1-sobno, zgrajeno l. 1995, adaptirano l. 2017, 5. nad., oddamo. Cena: 550,00 EUR/mes|36,00 m2|550,00 €/mesec|1995|2017
ZUPANČIČEVA JAMA|dvoinpolsobno|40 m2, 2,5-sobno, zgrajeno l. 1989, oddamo. Cena: 750,00 EUR/mes|40,00 m2|750,00 €/mesec|1989|nan
ZUPANČIČEVA JAMA|dvosobno|50 m2, 2-sobno, zgrajeno l. 1968, 2. nad., 2-sobno stanovanje v bližini fakultet in javnega potniškega prometa primerno ...|50,00 m2|800,00 €/mesec|1968|nan
ZUPANČIČEVA JAMA|dvosobno|50,9 m2, 2-sobno, zgrajeno l. 2005, ME/7 nad., 3, oddamo. Cena: 850,00 EUR/mes|50,90 m2|850,00 €/mesec|2005|nan
ZUPANČIČEVA JAMA|dvosobno|50,93 m2, 2-sobno, zgrajeno l. 2005, 1/7 nad., oddamo. Cena: 800,00 EUR/mes|50,93 m2|800,00 €/mesec|2005|nan
ZUPANČIČEVA JAMA|dvoinpolsobno|56 m2, 2,5-sobno, zgrajeno l. 1989, P/5 nad., oddamo. Cena: 750,00 EUR/mes|56,00 m2|750,00 €/mesec|1989|nan
ZUPANČIČEVA JAMA|trisobno|109,7 m2, 3-sobno, zgrajeno l. 2005, 6/10 nad., oddamo. Cena: 1.500,00 EUR/mes|109,70 m2|1.500,00 €/mesec|2005|nan
ZUPANČIČEVA JAMA|triinpolsobno|117 m2, 3,5-sobno, zgrajeno l. 2005, adaptirano l. 2020, 5/7 nad., svetlo in prostorno, na elitni lokaciji, primerno za ...|117,00 m2|1.400,00 €/mesec|2005|2020
ZUPANČIČEVA JAMA|triinpolsobno|117 m2, 3,5-sobno, zgrajeno l. 2005, 5/7 nad., oddamo. Cena: 1.400,00 EUR/mes|117,00 m2|1.400,00 €/mesec|2005|nan
ZUPANČIČEVA JAMA|štirisobno|123 m2, 4-sobno, dupleks, zgrajeno l. 1991, mansarda, Stanovanje je bilo v nekaj zadnjih letih popolnoma adaptirano, zam...|123,00 m2|1.700,00 €/mesec|1991|nan
